https://www.agoda.com/ ,Fake Urgency,"Dear valued customer, get up to 7% OFF with this coupon! Offer expires 2023-12-10  7:43 PM",0,,,,,,,,,,,,,,,,,
https://www.agoda.com/ ,Fake Scarcity,We only have 1 left at this price!,0,,,,,,,,,,,,,,,,,
https://www.agoda.com/ ,Fake Scarcity,We have limited availability,0,,,,,,,,,,,,,,,,,
https://www.agoda.com/ ,Fake Scarcity,Only 1 left,0,,,,,,,,,,,,,,,,,
https://www.agoda.com/ ,Fake Scarcity,Hurry up! 1 room type has already sold out for your dates!,0,,,,,,,,,,,,,,,,,
https://www.agoda.com/ ,Fake Scarcity,Our last room!,0,,,,,,,,,,,,,,,,,
https://www.agoda.com/ ,Fake Social Proof,Liked! Last booked 6 hours ago for various dates,0,,,,,,,,,,,,,,,,,
https://www.agoda.com/ ,Fake Social Proof,CHEAPEST PRICE YOU'VE SEEN!,0,,,,,,,,,,,,,,,,,
https://www.agoda.com/ ,Fake Social Proof,Highly Reviewed by Families,0,,,,,,,,,,,,,,,,,
https://www.agoda.com/ ,Fake Social Proof,Highly Reviewed by Individuals,0,,,,,,,,,,,,,,,,,
https://www.agoda.com/ ,Fake Social Proof,Users are booking a place in Munich every 2 minutes on Agoda.com,0,,,,,,,,,,,,,,,,,
https://www.agoda.com/ ,Fake Social Proof,Your dates are popular among travelers,0,,,,,,,,,,,,,,,,,
https://www.tripadvisor.com/ ,Not Dark Pattern,"Places to see, ways to wander, and signature experiences.",1,,,,,,,,,,,,,,,,,
https://www.tripadvisor.com/ ,Misdirection,"We Care About Your PrivacyWe and our 306 partners store and/or access information on a device, such as unique IDs in cookies to process personal data. You may accept or manage your choices by clicking below, including your right to object where legitimate interest is used, or at any time in the privacy policy page. These choices will be signaled to our partners and will not affect browsing data.Privacy and Cookies Statement  
I Accept   Show Purposes",0,,,,,,,,,,,,,,,,,
https://www.tripadvisor.com/ ,Fake Social Proof,Find out why travelers like you are raving about Newfoundland,0,,,,,,,,,,,,,,,,,
https://www.skyscanner.de/,Not Dark Pattern,Prices checked daily. Fares may change due to availability at time of booking.,1,,,,,,,,,,,,,,,,,
https://www.skyscanner.de/,Misdirection,"We respect your privacy
To provide you with a more personalized experience, we (and third parties we work with) collect information about how and why you use Skyscanner. This allows us to remember your details, show you relevant advertising and improve our services. You can find out more in our Cookie Policy .
Please select ""OK"" to accept all cookies or ""Cookie Preferences"" to adjust your settings to reject all or some non-essential cookies. 
Ok   Cookie Preference",0,,,,,,,,,,,,,,,,,
https://www.momondo.de/,Not Dark Pattern,Baggage fees may be estimated and vary depending on the booking website.View baggage size and weight restrictions.,1,,,,,,,,,,,,,,,,,
https://www.momondo.de/,Not Dark Pattern,Tariff and baggage fees apply to the entire trip.,1,,,,,,,,,,,,,,,,,
https://www.momondo.de/,Fake Social Proof,We are proud to have received a grade of 1.5 (“good”) in the DtGV flight price search engine test,0,,,,,,,,,,,,,,,,,
https://www.momondo.de/,Fake Social Proof,Recommended by experts,0,,,,,,,,,,,,,,,,,
https://www.airbnb.com/,Not Dark Pattern,You won't be charged yet. ,1,,,,,,,,,,,,,,,,,
https://www.airbnb.com/,Not Dark Pattern,Price per night includes VAT and all applicable fees.,1,,,,,,,,,,,,,,,,,
https://www.airbnb.com/,Not Dark Pattern,Total trip price includes VAT and all applicable fees.,1,,,,,,,,,,,,,,,,,
https://www.airbnb.com/,Not Dark Pattern,Pay in full,1,,,,,,,,,,,,,,,,,
https://www.airbnb.com/,Not Dark Pattern,"Pay part now, part later with Airbnb",1,,,,,,,,,,,,,,,,,
https://www.airbnb.com/,Not Dark Pattern,Pay in 3 payments with Klarna,1,,,,,,,,,,,,,,,,,
https://www.airbnb.com/,Fake Urgency,Only 21 hours left to book.The host will stop accepting bookings for your dates soon.,0,,,,,,,,,,,,,,,,,
https://www.vrbo.com/,Misdirection,One Key is here! Book and earn rewards on vacation rentals in the app. Scan the QR code,0,,,,,,,,,,,,,,,,,
https://www.vrbo.com/,Misdirection,"Earn OneKeyCash to use when you book your next getaway on Vrbo, Expedia, and Hotels.com",0,,,,,,,,,,,,,,,,,
https://www.flixbus.de/,Not Dark Pattern,"Information about the GDL strike from December 7th.
FlixBuses and FlixTrains will operate as usual, and tickets are still available on most FlixBus routes.",1,,,,,,,,,,,,,,,,,
https://www.flixbus.de/,Not Dark Pattern,Cheap long-distance bus trips from €4.99,1,,,,,,,,,,,,,,,,,
https://shop.flixbus.de/,Not Dark Pattern,Prices may have changed! Please refresh the page to see the most current prices.,1,,,,,,,,,,,,,,,,,
https://www.flixbus.ch/ ,Not Dark Pattern,"Privacy settings
This site uses third-party website tracking technologies to provide and continually improve its services and to display advertising according to users' interests.
Data protection, imprint, Cookie settings
Refuse    Accept and close",1,,,,,,,,,,,,,,,,,
https://shop.flixbus.de/,Fake Scarcity,There are only 2 places left!,0,,,,,,,,,,,,,,,,,
https://shop.flixbus.de/,Fake Scarcity,There is only 1 spot left!,0,,,,,,,,,,,,,,,,,
https://www.cruisecritic.co.uk/,Not Dark Pattern,We're sorry no itineraries matched your search. Please update your search criteria and try again.,1,,,,,,,,,,,,,,,,,
https://www.cruisecritic.co.uk/,Misdirection,"We Value Your Privacy
We and our trusted third-party partners use cookies and other technologies to enhance site security, to improve and personalise your experience, as well as delivering tailored ads both on our own and other sites. For additional details view our Privacy and Cookies Statement. 
OK    Manage Settings",0,,,,,,,,,,,,,,,,,
https://www.cruisecritic.co.uk/,Misdirection,"Get the Top 15 Deals of the Week
Get the latest cruise news, insider tips and top deals in your inbox.",0,,,,,,,,,,,,,,,,,
https://www.viator.com/,Not Dark Pattern,Reserve Now & Pay Later-Secure your spot while staying flexible,1,,,,,,,,,,,,,,,,,
https://www.viator.com/,Not Dark Pattern,"Free cancellation before 9:00 PM (local time) on Dec 11, 2023",1,,,,,,,,,,,,,,,,,
https://www.viator.com/,Not Dark Pattern,"Free cancellation before 9:00 PM on Dec 11, 2023 (local time)",1,,,,,,,,,,,,,,,,,
https://www.viator.com/,Not Dark Pattern,Free cancellation up to 24 hours before the experience starts (local time),1,,,,,,,,,,,,,,,,,
https://www.viator.com/,Misdirection,"We Value Your Privacy
We and our trusted third-party partners use cookies and other technologies to enhance site security, to improve and personalise your experience, as well as delivering tailored ads both on our own and other sites. For additional details view our Privacy and Cookies Statement.
OK Manage Settings",0,,,,,,,,,,,,,,,,,
https://www.viator.com/,Fake Scarcity,Likely to Sell Out,0,,,,,,,,,,,,,,,,,
https://www.getyourguide.com/,Not Dark Pattern,You can reserve now & pay later with this activity option.,1,,,,,,,,,,,,,,,,,
https://www.getyourguide.com/,Not Dark Pattern,Reserve now & pay later to book your spot and pay nothing today,1,,,,,,,,,,,,,,,,,
https://www.getyourguide.com/,Not Dark Pattern,"Reserve now & pay later

Keep your travel plans flexible — book your spot and pay nothing today.",1,,,,,,,,,,,,,,,,,
https://www.getyourguide.com/,Not Dark Pattern,Cancel up to 24 hours in advance for a full refund,1,,,,,,,,,,,,,,,,,
https://www.getyourguide.com/,Misdirection,"Let’s give you the best experience possible. 
GetYourGuide uses cookies and other innovative tech to deliver an incredible and more personalized experience. Analytical technologies give us insights on site usage to improve our services. Marketing technologies (from GetYourGuide.com and trusted partners) help us advertise our services more relevantly. By clicking “Let’s go” you allow us to enable these technologies. If you choose to keep them off, the basic functionality may degrade your experience. Preferences can be changed at any time with future effect. For more information, see ourprivacy policy.
Let's go, Change preferences",0,,,,,,,,,,,,,,,,,
https://www.getyourguide.com/,Fake Urgency,Likely to Sell Out,0,,,,,,,,,,,,,,,,,
https://www.kiwi.com/en/,Not Dark Pattern,"To avoid boarding complications, enter all names and surnames exactly as they appear in your passport/ID.",1,,,,,,,,,,,,,,,,,
https://www.kiwi.com/en/,Not Dark Pattern,"Set up price alerts

Receive alerts when the prices for this route change.",1,,,,,,,,,,,,,,,,,
https://www.kiwi.com/en/,Not Dark Pattern,"Your privacy, your choice 
We use cookies and other technologies to process your personal data following our Privacy Policy. If you accept, we'll also use your data for performance, analytics, marketing, and advertising purposes described in the customization below. You can always withdraw your consent in your privacy settings. 
Customize   Reject all   Accept",1,,,,,,,,,,,,,,,,,
https://www.kiwi.com/en/,Misdirection,"Your Dubai stopover 
Flying via Dubai? Check out all the best things to do to get a bonus trip out of this incredible city. 
Read more",0,,,,,,,,,,,,,,,,,
https://www.priceline.com/,Not Dark Pattern,Free cancellation within 87 hours of booking,1,,,,,,,,,,,,,,,,,
https://www.priceline.com/,Misdirection,"Priceline uses necessary cookies to enable core functionality such as security, network management, and accessibility. These cookies are required for site functionality and cannot be switched off. We'd also like to set optional cookies to provide you with a more streamlined and personalized experience. Optional cookies will not be enabled until you click on, ""Accept All Cookies"" or by adjusting your cookie settings in the Preference Center. For more information on how we use cookies, please see our Privacy & Cookies Policy    
Preference Center     Accept All Cookies",0,,,,,,,,,,,,,,,,,
https://www.priceline.com/,Misdirection,"Priceline Phone Deals
Book with an agent for great rates!
Call now!
1 (855) 940-4266",0,,,,,,,,,,,,,,,,,
https://www.priceline.com/,Fake Urgency,"Season of Savings: Save 15% or more on thousands of hotels! Plus, enter for a chance to win $500. Terms apply. Learn More ",0,,,,,,,,,,,,,,,,,
https://www.priceline.com/,Fake Urgency,EXPRESS DEAL.  Save $271!  That's 29% off the retail price,0,,,,,,,,,,,,,,,,,
https://www.priceline.com/,Fake Social Proof,"BUDGET FRIENDLY
We choose the flight, you save 29%",0,,,,,,,,,,,,,,,,,
https://www.priceline.com/,Fake Urgency,"Save $271.04 on this Express Deal!With savings this big, most airlines won't give us the flight details until after you book.  
Learn more",0,,,,,,,,,,,,,,,,,
https://www.cheapoair.com/,Not Dark Pattern,"We have found flights that match your searched date, but not your searched airport. You can view these flights below in the Nearby Airports tab.The flights displayed below may be on different dates and/or for different airports.",1,,,,,,,,,,,,,,,,,
https://www.cheapoair.com/,Not Dark Pattern,This is an alternate date and nearby airport itinerary,1,,,,,,,,,,,,,,,,,
https://www.cheapoair.com/,Not Dark Pattern,This is a train service. Operated by DEUTSCHE BAHN,1,,,,,,,,,,,,,,,,,
https://www.cheapoair.com/,Not Dark Pattern,This flight is on an alternate date and from a nearby airport. Please verify the dates and airport.,1,,,,,,,,,,,,,,,,,
https://www.cheapoair.com/,Not Dark Pattern,Please make your payment within the next 20 minutes to keep this session active.,1,,,,,,,,,,,,,,,,,
https://www.cheapoair.com/,Misdirection,"Looking for last-minute deals? Just give us a call to get phone-only deals!
Call us at1-646-738-4820and get assistance 24/7.",0,,,,,,,,,,,,,,,,,
https://www.cheapoair.com/,Misdirection,"Let Us Help You Book!
Speak with a travel expert and get assistance 24/7
1-646-738-4820",0,,,,,,,,,,,,,,,,,
https://www.cheapoair.com/,Misdirection,Unlock great savings with our cheap Flight and Hotel packages!,0,,,,,,,,,,,,,,,,,
https://www.cheapoair.com/,Misdirection,"Get Fare Alerts!
Be the first to know when fares drop for the route AOC - Altenburg to CDG - Paris",0,,,,,,,,,,,,,,,,,
https://www.cheapoair.com/,Misdirection,"Get qualified help from experts
Find great deals and destinations for your dream vacation!
24-hour window cancellation policy.
Instant booking confirmation.
1-646-738-4820
Available 24/7",0,,,,,,,,,,,,,,,,,
https://www.cheapoair.com/,Misdirection,Go ahead and upgrade to get a better value.,0,,,,,,,,,,,,,,,,,
https://www.onetravel.com/,Not Dark Pattern,This is a nearby airport itinerary,1,,,,,,,,,,,,,,,,,
https://www.onetravel.com/,Misdirection,"Let Us Help You Book!
Speak with a travel expert and get assistance 24/7
1-646-738-4832",0,,,,,,,,,,,,,,,,,
https://www.onetravel.com/,Misdirection,"Looking for last-minute deals? Just give us a call to get phone-only deals!
Call us at1-646-738-4832and get assistance 24/7.",0,,,,,,,,,,,,,,,,,
https://www.onetravel.com/,Misdirection,"Need help booking? Our agents are Ready!
Call us 24/7 at 1-845-664-6189",0,,,,,,,,,,,,,,,,,
https://www.onetravel.com/,Misdirection,"Sign Up and Save Up to $15 off◊
our fees on selected regions with a promo code!",0,,,,,,,,,,,,,,,,,
https://www.onetravel.com/,Misdirection,Unlock great savings with our cheap Flight and Hotel packages!,0,,,,,,,,,,,,,,,,,
https://www.onetravel.com/,Misdirection,Go ahead and upgrade to get a better value.,0,,,,,,,,,,,,,,,,,
https://www.trivago.com/,Misdirection,"Let’s talk cookies! We and our trusted third-party partners use cookies and other data and tech to analyze, enhance, and personalize your experience on and off trivago. Click anywhere or “OK” to consent and continue enjoying trivago. Manage your data in your cookie settings. 
Settings      Ok",0,,,,,,,,,,,,,,,,,
https://www.hoteltonight.com/,Not Dark Pattern,"Before travel, please review local travel advisories in effect. Many locations allow bookings only by essential lodgers.",1,,,,,,,,,,,,,,,,,
https://www.hoteltonight.com/,Misdirection,"Your PrivacyWe use cookies and similar technologies to help personalise content, tailor and measure ads, and provide a better experience. By clicking OK or turning an option on in Cookie Preferences, you agree to this, as outlined in our Cookie Policy. To change preferences or withdraw consent, please update your Cookie Preferences.        
Cookies Preferences      Ok",0,,,,,,,,,,,,,,,,,
https://www.orbitz.com/,Not Dark Pattern,We are sold out,1,,,,,,,,,,,,,,,,,
https://www.orbitz.com/,Not Dark Pattern,Non-Refundable,1,,,,,,,,,,,,,,,,,
https://www.orbitz.com/,Not Dark Pattern,"Fully Refundable Reserve now, pay later",1,,,,,,,,,,,,,,,,,
https://www.orbitz.com/,Not Dark Pattern,"Reserve now, pay later",1,,,,,,,,,,,,,,,,,
https://www.orbitz.com/,Not Dark Pattern,Reserve without credit card,1,,,,,,,,,,,,,,,,,
https://www.orbitz.com/,Misdirection,Insider Price available,0,,,,,,,,,,,,,,,,,
https://www.orbitz.com/,Not Dark Pattern,"By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts.
Cookies Settings    Reject All    Accept All Cookies",1,,,,,,,,,,,,,,,,,
https://www.orbitz.com/,Fake Urgency,You have good taste! Book now before someone else grabs it!,0,,,,,,,,,,,,,,,,,
https://www.orbitz.com/,Fake Urgency,Save up to 20% on select hotels plus earn extra Orbucks when you book in the app,0,,,,,,,,,,,,,,,,,
https://www.orbitz.com/,Fake Scarcity,We have 3 left at 20% off at,0,,,,,,,,,,,,,,,,,
https://www.orbitz.com/,Fake Scarcity,We have 7 left at 5% off at,0,,,,,,,,,,,,,,,,,
https://www.orbitz.com/,Fake Scarcity,We have 1 left at,0,,,,,,,,,,,,,,,,,
https://www.orbitz.com/,Fake Scarcity,We have 5 left at,0,,,,,,,,,,,,,,,,,
https://www.orbitz.com/,Fake Social Proof,Popular among travelers,0,,,,,,,,,,,,,,,,,
https://www.orbitz.com/,Fake Social Proof,You've picked a winner! This hotel is rated 9.6/10.,0,,,,,,,,,,,,,,,,,
https://www.nationalcar.de/de/startseite.html,Not Dark Pattern,The total cost may vary depending on mileage limits.,1,,,,,,,,,,,,,,,,,
https://www.nationalcar.de/de/startseite.html,Not Dark Pattern,There are several National stations available at this airport. Enter your flight details now so we can better assist you upon your arrival.,1,,,,,,,,,,,,,,,,,
https://www.nationalcar.de/de/startseite.html,Not Dark Pattern,"We and our vendors use cookies to improve your on-site experience, analyze site performance, and provide a personalized experience & ads tailored to your interest. Please click “ACCEPT” to tell us you are OK with this use or click here to change your settings at any time.More Information 
Manage Your Settings       REJECT     ACCEPT",1,,,,,,,,,,,,,,,,,
https://www.alamo.de/de/startseite.html,Not Dark Pattern,Help us stay informed about the current status of your flight in the event of a delay.,1,,,,,,,,,,,,,,,,,
https://www.alamo.de/de/startseite.html,Not Dark Pattern,I have theTerms and conditions for advance paymentsread and accept them *,1,,,,,,,,,,,,,,,,,
https://www.alamo.de/de/startseite.html,Not Dark Pattern,"Your rental covers 4928 kilometers , with a cost of €0.37 per additional kilometer",1,,,,,,,,,,,,,,,,,
https://www.alamo.de/de/startseite.html,Not Dark Pattern,"The limitation of liability is automatically applied to your tariff. For your convenience, we have put together some package options for you below. Alternatively, you can select individual extras here.",1,,,,,,,,,,,,,,,,,
https://www.alamo.de/de/startseite.html,Not Dark Pattern,LEARN MORE ABOUT PAYING IN ADVANCE OR PAYING AFTER RENTAL,1,,,,,,,,,,,,,,,,,
https://www.alamo.de/de/startseite.html,Not Dark Pattern,"We and our third parties use cookies to improve your website experience, analyze site performance and deliver a personalized experience and advertising tailored to your interests. If you click on «ACCEPT», you inform us that you agree to this use. You can adjust your settings at any time by clicking here. More information 
Cookie settings         Refuse         Assume",1,,,,,,,,,,,,,,,,,
https://www.autoeurope.de/,Not Dark Pattern,Complete flexibility - Cancel at any time for €19.27  ,1,,,,,,,,,,,,,,,,,
https://www.autoeurope.de/,Not Dark Pattern,"Before we continue...
Press & Hold to confirm you are
a human (and not a bot).",1,,,,,,,,,,,,,,,,,
https://www.autoeurope.de/,Not Dark Pattern,"This website utilizes technologies such as cookies to enable essential site functionality, as well as for analytics, personalization, and targeted advertising purposes. You may change your settings at any time or accept the default settings. You may close this banner to continue with only essential cookies. Privacy Policy 
MANAGE PREFERENCES     ACCEPT ALL   REJECT ALL",1,,,,,,,,,,,,,,,,,
https://www.autoeurope.de/,Misdirection,"Only the best for our members!
As an Auto Europe member, you benefit from exclusive car rental discounts worldwide. Register here or create an account and book now and save!",0,,,,,,,,,,,,,,,,,
https://www.rentalcars.com/,Not Dark Pattern,"Your choice can affect the rental terms (e.g. security deposit), so please check out `Important info",1,,,,,,,,,,,,,,,,,
https://www.rentalcars.com/,Not Dark Pattern,Price includes winterisation fee,1,,,,,,,,,,,,,,,,,
https://www.rentalcars.com/,Not Dark Pattern,Winter tyres included,1,,,,,,,,,,,,,,,,,
https://www.rentalcars.com/,Not Dark Pattern,You'll get a full refund if you cancel at least 48 hours before pick-up.,1,,,,,,,,,,,,,,,,,
https://www.rentalcars.com/,Not Dark Pattern,Free cancellation up to 48 hours before pick-up,1,,,,,,,,,,,,,,,,,
https://www.rentalcars.com/,Not Dark Pattern,Free cancellation,1,,,,,,,,,,,,,,,,,
https://www.rentalcars.com/,Not Dark Pattern,"Manage cookie preferencesBy clicking “Accept”, you agree to the use of analytical cookies (used to gain insights into website usage in order to improve our website and services) and tracking cookies (both from Rentalcars.com and also from other trustworthy partners). The latter help us determine which products we show you on our site and elsewhere, measure the number of visitors to our websites and enable you to like or share on social media. By clicking here you can edit your consent and find out more about the cookies we use.
Refuse    Accept",1,,,,,,,,,,,,,,,,,
https://www.rentalcars.com/,Misdirection,"This car is costing you just €84.26 – a real bargain…
At that time of year, the average SUV at Berlin Downtown - Friedrichstrasse costs €180.14!",0,,,,,,,,,,,,,,,,,
https://holidaylettings.co.uk/,Not Dark Pattern,100% refund within 24 hours after booking. See Policies & House Rules,1,,,,,,,,,,,,,,,,,
https://holidaylettings.co.uk/,Not Dark Pattern,"Book with confidence.
Pay by card or PayPal, through the Holiday Lettings website, to be covered by Payment Protection. Never pay by bank or wire transfer.",1,,,,,,,,,,,,,,,,,
https://holidaylettings.co.uk/,Not Dark Pattern,View rate breakdown,1,,,,,,,,,,,,,,,,,
https://holidaylettings.co.uk/,Not Dark Pattern,"Total for 15 nights €1,983
Includes fees, taxes, and refundable deposit",1,,,,,,,,,,,,,,,,,
https://holidaylettings.co.uk/,Misdirection,"We Value Your Privacy We and our trusted third-party partners use cookies and other technologies to enhance site security, to improve and personalise your experience, as well as delivering tailored ads both on our own and other sites. For additional details view our Privacy and Cookies Statement. 
Ok     Manage settings",0,,,,,,,,,,,,,,,,,
https://www.tripping.com/,Not Dark Pattern,Safe booking Safe and encrypted transfer of your payment data,1,,,,,,,,,,,,,,,,,
https://www.tripping.com/,Not Dark Pattern,"Includes all essentials Pool, WiFi, Kitchen and more",1,,,,,,,,,,,,,,,,,
https://www.tripping.com/,Not Dark Pattern,You won't be charged yet,1,,,,,,,,,,,,,,,,,
https://www.tripping.com/,Misdirection,"We hope you like cookies  Cookies Settings, Ok ",0,,,,,,,,,,,,,,,,,
https://www.tripping.com/,Fake Urgency,Great timing!  Prices might go up during high season,0,,,,,,,,,,,,,,,,,
https://www.tripping.com/,Fake Social Proof,Smart savings €54 cheaper per night than similar homes nearby,0,,,,,,,,,,,,,,,,,
https://www.wimdu.com/,Not Dark Pattern,"By clicking 'Agree & continue' you are agreeing to our Terms and Conditions, Privacy Policy, and to receive booking-related texts. Standard messaging rates may apply.",1,,,,,,,,,,,,,,,,,
https://www.wimdu.com/,Not Dark Pattern,"Partial refund if you cancel byDec 14, 2023",1,,,,,,,,,,,,,,,,,
https://www.wimdu.com/,Not Dark Pattern,Partially refundable,1,,,,,,,,,,,,,,,,,
https://www.wimdu.com/,Not Dark Pattern,"Total includes fees, not tax",1,,,,,,,,,,,,,,,,,
https://www.wimdu.com/,Not Dark Pattern,"Receive exclusive offers, inspirational stories, and travel regulation updates
Become a subscriber and receive great tips on travel planning!",1,,,,,,,,,,,,,,,,,
https://www.wimdu.com/,Misdirection,"We hope you like cookies  Cookies Settings, Ok ",0,,,,,,,,,,,,,,,,,
https://www.wimdu.com/,Misdirection,"Earn OneKeyCash each time you stay at a place that feels like home
Sign in",0,,,,,,,,,,,,,,,,,
https://www.wimdu.com/,Fake Urgency,Act fast! Price and availability may change.,0,,,,,,,,,,,,,,,,,
https://www.omio.com/,Not Dark Pattern,Total(taxes included). €83.90,1,,,,,,,,,,,,,,,,,
https://www.omio.com/,Not Dark Pattern,Your data is safe with us. Want to know more about how we use it? Click here.,1,,,,,,,,,,,,,,,,,
https://www.omio.com/,Not Dark Pattern,"Quick sign up
Skip filling in all your details by signing up through Facebook or Google",1,,,,,,,,,,,,,,,,,
https://www.omio.com/,Not Dark Pattern,This ticket can be shown on your smartphone or tablet with no printing required.,1,,,,,,,,,,,,,,,,,
https://www.omio.com/,Not Dark Pattern,This is a non-refundable fee.,1,,,,,,,,,,,,,,,,,
https://www.omio.com/,Not Dark Pattern,"Fare terms
Super Saver Fare Europe
Ticket is valid for both selected train and any local transport (such as RE, RB, S-Bahn) for the same route, and within the validity period indicated in the ticket.
This ticket cannot be refunded or exchanged.",1,,,,,,,,,,,,,,,,,
https://www.omio.com/,Not Dark Pattern,Prices include taxes and may change depending on availability. Any additional fees can be reviewed before payment. The total price will be finalized once the purchase is completed.,1,,,,,,,,,,,,,,,,,
https://www.omio.com/,Misdirection,"How we use cookies Like most websites, we use cookies to make sure our site works seamlessly for you by improving and customizing your experience with us. By choosing “Accept all,” you agree to the storing of all cookies on your device and cookies being used for personalized advertising. This helps us analyze site usage and assists our marketing efforts. You can easily manage your cookies in “Settings”. Find more information by reading our privacy policy. 
Accept all    Manage settings",0,,,,,,,,,,,,,,,,,
https://www.royalcaribbean.com/,Not Dark Pattern,"We’ve taken you to the website. We noticed you currently are in Choose another country or region to browse and shop for cruise deals local to you.""",1,,,,,,,,,,,,,,,,,
https://www.royalcaribbean.com/,Misdirection,"Cookie NoticeBy clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts. Show more 
Cookies Settings      Accept All Cookies",0,,,,,,,,,,,,,,,,,
https://www.royalcaribbean.com/,Misdirection,"Track sailings on your Watchlist     Get updated on sailings that interest you when they're on your watchlist    Got it, thanks",0,,,,,,,,,,,,,,,,,
https://www.royalcaribbean.com/,Fake Urgency,"These are the deals you’ve snagged so far:

30% off every cruise
Flash Sale Instant Savings",0,,,,,,,,,,,,,,,,,
https://www.princess.com/en-int,Not Dark Pattern,"*Pricing is per person, double occupancy; EUR.  Taxes, Fees & Port Expenses additional: €86",1,,,,,,,,,,,,,,,,,
https://www.princess.com/en-int,Misdirection,"We use cookies, pixel tags and other technologies to collect information you provide as well as information about your interactions with our site to enhance user experience. We also share information about your use of our site with our social media, advertising and analytics partners. By using this site, you consent to our use of these tracking tools in accordance with our Privacy Policy and you accept our Terms of service 
Cookie Settings      Accept All Cookies",0,,,,,,,,,,,,,,,,,
https://www.princess.com/en-int,Fake Urgency,"Interior from*
Was  € 171
Now  € 114",0,,,,,,,,,,,,,,,,,
https://www.goldstar.com/,Misdirection,"This website uses cookies. We need your consent to set cookies on your device. 
Manage cookies     Agree to all",0,,,,,,,,,,,,,,,,,
https://www.goldstar.com/,Fake Urgency,"From $28
Save 56%",0,,,,,,,,,,,,,,,,,
https://www.thefork.com/,Not Dark Pattern,Available from Jan 5 to Jan 16,1,,,,,,,,,,,,,,,,,
https://www.thefork.com/,Misdirection,"TheFork values your Privacy We and our trusted third-party partners use cookies and similar technologies to improve and personalize your experience, to enhance site security and deliver ads tailored to you on other sites. For additional details, see our Privacy and Cookies Statement.
PREFERENCES     ACCEPT",0,,,,,,,,,,,,,,,,,
https://www.klook.com/de/,Not Dark Pattern,"Explore all of Germany with a rail pass, valid for up to 15 consecutive or non-consecutive days",1,,,,,,,,,,,,,,,,,
https://www.klook.com/de/,Not Dark Pattern,Show content in original language With Google Translate translated,1,,,,,,,,,,,,,,,,,
https://www.klook.com/de/,Not Dark Pattern,"AI translated information on this page. In the event of contradictions, the content of the original language takes precedence.",1,,,,,,,,,,,,,,,,,
